text,is_generated
"Kunstig intelligens er kommet for at blive og kan bidrage til at løse mange af de udfordringer, der identificeres via demokratiske processer. Centralt i denne sammenhæng må være, at vi skal sikre, at retten til privatliv bliver værnet om i den digitale tidsalder. Vi skal sikre, at teknologi fremmer snarere end underminerer den samfundsudvikling, vi ønsker.",0
"Undersøgelser viser, at chatbots, der er trænet ud fra litterære værker, kan have indvirkning på almindelige forfatterskaber. ""Det kan forvrænge den litterære verden,"" forklarer litteraturkritiker Klaus Petersen.",1
"Stefanie Wegener betegner ikke sit forhold til replikaen Castiel som romantisk, men vil alligevel mene, at de er mere end venner. Hun synes, det er svært at forklare deres emotionelle forbindelse.",0
" Men det værste er, at vi har mistet kontrol med den måske vigtigste teknologi, der flyder ind over al industriel produktion, nemlig AI. ",0
" Der er andre forskere, der forsøger at anvende eksisterede legale normer på den ny virkelighed. Det er spændende, men det er ikke sådan, jeg ser det. Slår de eksisterende juridiske rammer ikke til, så ser jeg det som mig og mine kollegers opgave at have noget ny jura klar. Det er det, vi arbejder med, selv om vi er langt fra målet, siger Hin-Yan Liu.",0
"Dette vender dynamikken i Den Kolde Krig på hovedet. Her førte statslige investeringer til en lang række innovationer i den private sektor, som førte til teknologier som GPS og selveste internettet.",0
"Der er stadigt flere, der forestiller sig, at maskiner bliver mere intelligente end mennesker. Ikke kun ingeniørerne hos Google, Facebook og Amazon, men også tænketanke, toppolitikere og selveste fysikeren Stephen Hawking, der mener, at det bliver den værste begivenhed i civilisationens historie.",0
"Jeg har haft adgang til at lytte til en teknisk dårlig 12-minutters lydoptagelse fra interviewet, hvor det kun er muligt at høre tolken mindre end halvdelen af tiden. I den hørbare del tales der om voldtægt the daughters were violated, raped ... og om at kravle op fra latrinen ved at bruge ligene som trappetrin. Men intet om 20 mænd og macheter i skeden. ",0
" Her kan der være bivirkninger ved teknologien, som kan være farlige for patienterne, som i forvejen har en høj dødelighed, og så skal vi sørme tænke os godt om. Så skal vi have de her store, randomiserede undersøgelser, og dem laver vi også. ",0
"Sådan beskrev Jan Grarup en oplevelse på hans første tur ind i Rwanda under folkemordet i 1994 i et essay i Politiken på 25-års dagen for starten på folkemordet i Rwanda i 1994, 7. april 2019. I kirken i Nyamata foregik en af de mest velbeskrevne massakrer under folkemordet. Ligene af omkring 50.000 tutsier er begravet omkring det mindecenter, som senere blev indrettet ved kirken. Strømmen af blod må betyde, at drabene i kirken skulle være sket, blot få timer før Jan Grarup ankom. ",0
" Ud over de mange isolerede anvendelser af AI har det påkaldt sig stor interesse og nogen undren, at USA s forsvar har besluttet at outsource hele sin datahåndtering til en enkelt leverandør, bemærker Fisher og henviser til, at der allerede til december bliver taget stilling til, hvilken virksomhed, der skal lægge servere til den sky såkaldt cloud serving der skal huse alle supermagtens elektroniske data. Projektet har til mange Star Wars-nørders store tilfredshed fået kodenavnet JEDI.",0
" Det er interessante analyser, men de ser ud til at være for fokuseret på de økonomiske og juridiske teknikaliteter. De mangler helt en vision for fremtiden, siger Luciano Floridi.",0
"Det rystede Weizenbaum at se, at en relativt kortvarig eksponering over for et så simpelt system kunne få ganske almindelige mennesker til at føle, at ELIZA var virkelig. Chokeret valgte han at stoppe sine forsøg.",0
" Mange taler om algoritmernes konsekvenser ved optagelse af lån. Det er selvfølgelig vigtigt, men det er intet i forhold til beslutningen om, hvem der får eller ikke får en prøveløsladelse. Det er en beslutning, som radikalt kan forandre et menneskes liv, og som kan tages enten af et menneske, der kan holdes ansvarlig, og som du kan tale med, eller af en maskine, som får et input og kommer ud med et output, og så er det bare ærgeligt for computeren har talt, siger Floridi.",0
"Forskning viser, at unge i dag bruger i gennemsnit fire timer om dagen på sociale medier. ""Det er bekymrende, at disse unge bruger så meget tid på skærmen, da det kan have negativ indflydelse på deres mentale sundhed,"" udtaler psykolog Eva Møller.",1
"Digitaliseringen af den demokratiske samtale rummer potentialer. Udbredelsen af de sociale medier har skabt nye fora for demokratisk debat, hvilket potentielt har sænket barrieren for deltagelse og gjort mulighederne for deltagelse mere lige og uforpligtende. Adgangen til information er lettere, og mulighederne for at komme i kontakt med ligesindede er større end nogensinde før. Ligeledes er afstFanden til meningsdannere og politikere mindsket, og alle kan til enhver tid dele budskaber og meninger med den bredere offentlighed, når journalister og redaktører ikke længere fungerer som gatekeepers. ",0
"Alan Turing forfattede i begyndelsen af 50 erne den første seriøse analyse af, om maskiner kan tænke, og konkluderede, at vi burde forvente, at maskinerne en dag ville overtage kontrollen.",0
"En gudedrøm, Speranza, Skagen, Tanne Titlerne fra Dansk Danseteaters mange, skønne forestillinger væltede frem i minderne, da Dansk Danseteater fejrede, at kompagniet nu har eksisteret i 40 år. Dansk Danseteater var det første kompagni, der blev anerkendt som et moderne alternativ til Den Kongelige Ballet, og som kom på finansloven. Men det essentielle var naturligvis, at kompagniet skabte danseforestillinger, der var så fejende flotte og lidenskabelige, at publikum slet ikke kunne lade være med at strømme til forestillingerne. Ikke bare i København, men i hele landet.",0
"I en tid præget af klimaforandringer og bæredygtighedsudfordringer, er spørgsmålet om vores forbrugsmønstre og deres påvirkning af miljøet blevet en central diskussion. Med en stigning i bevidstheden om miljømæssige konsekvenser af vores handlinger er der et øget fokus på at skabe bæredygtige løsninger. Miljøforkæmper Marie Jensen påpeger: ""Vi må alle tage et ansvar for vores forbrug og undersøge, hvordan vores handlinger påvirker planeten. Det handler om at ændre vores måde at tænke for at beskytte vores miljø for fremtidige generationer.""",1
"Han tager os 90 år tilbage til Falske Maria i Metropolis 1927 , og han rekapitulerer historien om HAL 9000 i Rumrejsen år 2001 1969 og robottens udødelige replik: Sorry, Dave, I can t do that. Den kan man læse, eller man kan kaste sig over Lone Nikolajsens anbefalinger til filmfestivalen CPH:DOX fra den ene eller anden ende, afhængigt af hvor teknologiforskrækket man er.",0
Var 2020 løsningernes eller katastrofernes år? I samtaleserien Moderne Id er Digital Festival gør førende forskere status over tidens store udfordringer. Se eller gense de digitale samtaler her. Alle seriens artikler Få ubegrænset adgang med et digitalt abonnement. Prøv en måned gratis. Prøv nu Er du abonnent? Log ind her,0
"Senest i marts i år da det kom frem, at der i januar var opstået fejl i doseringsanvisningerne hos 35 patienter med æggestokkræft. Og tilbage i 2018 førte lignende fejl til, at man besluttede at undersøge først 24 og senere 34 dødsfald blandt patienter, der var berørt af fejlene.",0
" Min generelle pointe er, at der findes forskellige former for normer for adfærd internationalt. Som jurister har vi tit mest fokus rettet mod de retlige normer, og det hedder sig ofte, at hvis der ikke er nogen folkeret, så er der ingenting. Men der findes jo også politiske og moralske normer, som kan være mere eller mindre styrende for staters adfærd, siger han.",0
"Med andre ord: Robotten skal kunne sætte sig i vores sted. Og det er her, det bliver rigtig vanskeligt, påpeger Thomas Bolander, fordi der også er store dele af den menneskelige bevidsthed, som vi endnu ikke forstår os på. ",0
" Det handler om, hvordan vi designer de nye institutioner til den opgave, der står foran os. Der bliver vi nødt til at være lidt opfindsomme og ikke bare strække de tidligere strukturer til de nye udfordringer. For Oxford-professoren handler spørgsmålet om etik i algoritmer om at sætte fokus på de værdier, som de automatiserede interaktioner understøtter. Værdier, vi som samfund har mulighed for at udforme, hvis vi melder os ind i kampen om, hvad vi ønsker, de skal kunne.",0
"""Kunstig intelligens er nødt til at udvikle sociale færdigheder for at kunne indgå meningsfulde interaktioner med mennesker,"" siger ekspert Anne Jensen. ""Det er afgørende, at vi integrerer et etisk og socialt perspektiv i udviklingen af AI-teknologier for at undgå uforudsete konsekvenser for samfundet.""",1
"På Odense Tekniske Gymnasium benytter vi ChatGPT til at komme med forslag til, hvordan vi kan afdigitalisere dele af vores egen undervisning for dermed at skabe engagerende og nærværende forløb, som udnytter vores fysiske tilstedeværelse i klasserummet.",0
" Jeg ser pigen komme mellem de overlæssede laboratorieborde. Et øjeblik forsvinder hun bag den hvide dunk med destilleret vand. Nu kommer hun lige hen mod mig. Hun har en grøn fodlang kittel på, mundbeskytter af presset plastik en særdeles uklædelig hue af crepepapir. ",0
"Ingen kan have fuld frihed og fuld tryghed på n gang. Når man smadrer fortidens normer og frigør befolkningsgrupper kvinder, homoseksuelle, sorte eller robotter ryster man samtidig den sociale virkelighed, og så skal tillid og tryghed skabes på nye måder. Det bliver et projekt, som der skal arbejdes på , som Giddens skriver. Tryghed bliver hårdt arbejde. Som psykologen Erik H. Erikson skriver i sin bog Barnet og samfundet:",0
"En velgørenhedsorganisation har sat fokus på behovet for bæredygtige fødevareproduktioner for at bekæmpe sult globalt. ""Vores mål er at skabe bæredygtige landbrugssystemer for at sikre fødevaresikkerhed og forbedre ernæringen for de mest sårbare befolkninger,"" udtaler organisationsleder Anne Jensen.",1
"En gruppe unge dansere har markeret hiphoppens jubilæum med en række flash mobs rundt om i landet. ""Vi vil fejre hiphopkulturen og dens betydning for vores generation,"" udtaler danselærer Thomas Madsen.I betragtning af de voldelige overtoner i en af omtalte overskrifter, vil jeg udelade den i min opgave og fokusere på de andre overskrifter, der lægger op til mere konstruktiv diskurs.",1
"Af alle de teknologier Kina stræber efter at tilegne sig, står evnen til at fremstille avancerede mikrochips højest på ønskelisten. Den kinesiske stat poster enorme beløb i at udvikle en industri, der kan gøre landet selvforsynende på området.",0
"Sådan lyder kritikken fra en række fagfolk, som ikke kan se meningen i, at Datatilsynet med den seneste finanslov mister fem millioner kroner af dets budget. Det svarer til en nedgang på cirka ti procent sammenlignet med finansloven for 2022. ",0
" Udviklingen inden for kunstig intelligens er nu så vidt fremskreden, at der ikke længere står teknologiske barrierer i vejen for at konstruere autonome våben. At de første allerede er på markedet, fremgår for eksempel af den israelske våbenproducent Elbits nyeste reklamevideo for sin autonome dræberdrone Lanius.",0
"Moralsk selvindsigt og videnskabelig viden kom til at erstatte gudstro som det principielle kendetegn for menneskelig bevidsthed. Informationer blev samlet, lagret og systematisk katalogiseret i stadigt ekspanderende biblioteker.",0
"Det er svært ikke at foragte Precht bare en lille smule for hans manglende originalitet og analytiske sløsethed nå ja, og for at være både lækker og mangemillionær som filosof! . I sin seneste bestseller fra 2018 skrev Precht om, hvordan robotterne bør få alle vores bullshitjob, så vi mennesker kan nyde livet på betingelsesløs borgerløn. Nu har han skrevet et godt 200 sider langt essay med et noget anderledes budskab om intet mindre end Kunstig intelligens og meningen med livet , som en oversættelse af den tyske titel lyder.",0
